ISBN,상품명,저자,출판사,분야,권수,누적권수
9791193162378.0,다음 세대를 위한 민주주의 필사책,이가을,책폴,청소년,1.0,313.0
9791161480893.0,이번에 제대로 맛있는 일본어 첫걸음,김현정,맛있는북스,외국어,1.0,314.0
9791141608613.0,영화극: 심리학적 연구,후고 뮌스터베르크,문학동네,예술/대중문화,1.0,315.0
9791172590055.0,태연한 거짓말 세트,김언희,파란,소설,1.0,316.0
9791199059078.0,양심,최재천 외,더클래스,시/에세이,2.0,318.0
9791194087007.0,필라테스의 과학,트레이시 워드,사이언스북스,건강,2.0,320.0
9788997870882.0,정신적 승리,김송은,스피리투스,청소년,1.0,321.0
9791194467151.0,토익 VOCA 최종점검,CHRIS SUH,멘토스,외국어,1.0,322.0
9791187622253.0,크리스마스 캐롤,찰스 디킨스,찜커뮤니케이션,소설,1.0,323.0
9788940806906.0,삼원색으로 시작하는 조색과 배색,이현서,미진사,예술/대중문화,1.0,324.0
9791198210050.0,잘될 운명입니다,현존 정회도,소울소사이어티,시/에세이,1.0,325.0
9791164712779.0,가짜 건강의 유혹,빅데이터닥터,행성B,인문,1.0,326.0
9791167553157.0,브릿지,문경민,우리학교,청소년,1.0,327.0
9791138382731.0,후루룩 영어 왕초보,에디 리,시대에듀,외국어,1.0,328.0
9788998143909.0,"영화문고: 영화 출판과 읽기의 연대기, 1980년 이후",프로파간다 편집부,프로파간다,예술/대중문화,1.0,329.0
9791194285038.0,사람을 남기는 사람,정지우,마름모,시/에세이,1.0,330.0
9791166832413.0,"생성형 AI, 너 때는 말이야",정동훈,넥서스,청소년,1.0,331.0
9791194467137.0,"미드영어, 난 에피소드 하나만 판다!",Chris Suh,멘토스,외국어,1.0,332.0
9791194467113.0,미드영어 기본표현 1500,Chris Suh,멘토스,외국어,1.0,333.0
9788961474696.0,도시의 정신분석 세트(한정판),장용순,이학사,인문,1.0,334.0
9791167741837.0,어른의 영향력,데이비드 예거,어크로스,인문,2.0,336.0
9788932043418.0,살 만한 삶과 살 만하지 않은 삶,주디스 버틀러 외,문학과지성사,인문,1.0,337.0
9791193584941.0,지적 생활을 위한 일타 교양 수업,김창옥 외,포르체,인문,1.0,338.0
9791193240540.0,베르그손 고고학,카미유 리키에,읻다(ITTA),인문,1.0,339.0
9788932323992.0,다른 방식으로 먹기,메리 I. 화이트 외,현암사,인문,1.0,340.0
9791191803372.0,남류문학론,우에노 치즈코 외,버터북스,인문,1.0,341.0
9791194442066.0,관계도시,박희찬,돌베개,인문,1.0,342.0
9791161111377.0,친절한 분을 찾습니다,줄리안 보저,뮤진트리,인문,1.0,343.0
9788932924908.0,알파 세대를 위한 공학 하는 교실,새뮤얼 코드 스티어,열린책들,인문,1.0,344.0
9791198854346.0,불안사회 생존철학,장 폴 주아리,상상스퀘어,인문,2.0,346.0
9791172131951.0,대통령의 독서,신동호,한겨레출판사,인문,1.0,347.0
9788965966821.0,죽음은 직선이 아니다,김범석,흐름출판,인문,1.0,348.0
9791191669824.0,지식인들의 지적 대화,완웨이강,정민미디어,인문,1.0,349.0
9791130661605.0,내가 틀릴 수도 있습니다,비욘 나티코 린데블라드,다산초당,인문,1.0,350.0
9791199017375.0,산문으로 읽는 21세기 도덕경,정경대,좋은책만드는사람들,인문,1.0,351.0
9788925574226.0,반야심경,미야사카 유코우,알에이치코리아,인문,1.0,352.0
9791192092430.0,초기 그리스의 문학과 철학,헤르만 프랭켈,사월의책,인문,1.0,353.0
9788961673570.0,열하일기,박지원,돋을새김,인문,1.0,354.0
9791189723361.0,철학의 은유들,페드로 알칼데 외,단추,인문,1.0,355.0
9791186151754.0,군주론 인생공부,니콜로 마키아벨리,PASCAL,인문,1.0,356.0
9791194267140.0,열국지 인문학,민관동,디페랑스,인문,1.0,357.0
9791159971075.0,나를 단단하게 만드는 저녁 한 문장 필사,김한수,하늘아래,인문,1.0,358.0
9791157063895.0,정문부 평전,정한기,메디치미디어,역사/문화,1.0,359.0
9788937464539.0,"색, 계",장아이링,민음사,소설,1.0,360.0
9791191309775.0,"청소년 인권, 반드시 보장해야 할까?",승지홍,글담출판사,청소년,1.0,361.0
9791192229508.0,개념 있는 수학자: 대수·미적분·확률과 통계 편,이광연,어바웃어북,과학,1.0,362.0
9791190996990.0,내가 주어인 문장의 힘,Cake 팀,Cake,자기계발,1.0,363.0
9791194246503.0,세스 고딘의 전략 수업(This is Strategy Seth Godin),세스 고딘,쌤앤파커스,경제/경영,2.0,365.0
9791169512473.0,초등 세계사 일력 365,이와타 슈젠,로그인,가정/육아,1.0,366.0
3904000502205.0,TIME ASIA(2024년 12월) : PERSON OF THE YEAR DONAL TRUMP,유피에이 편집부,유피에이,잡지,1.0,367.0
9788927880752.0,크라임 퍼즐 1 2 3 스페셜 박스 세트,G.T. Karber,중앙북스,취미/실용/스포츠,1.0,368.0
9791169296267.0,푸른 바다에서 건져 올린 통영의 맛,김장주,페스트북,여행,1.0,369.0
9788927813323.0,엄마랑 떠날 수 있을 때,윤수훈,중앙북스,시/에세이,1.0,370.0
9791193217900.0,"도널드 노먼, 인류를 위한 디자인",도널드 노먼,유엑스리뷰(UX REVIEW),예술/대중문화,1.0,371.0
9791166893179.0,헌법의 탄생,차병직,바다출판사,정치/사회,1.0,372.0
9791166688614.0,베스트 오브 레이 브래드버리,레이 브래드버리,아작,소설,1.0,373.0
9791194293781.0,"뜀틀, 넘기",박찬희,한끼,청소년,1.0,374.0
9791188569786.0,불안한 사람들을 위한 천체물리학,리치아 트로이시,플루토,과학,1.0,375.0
9791199017801.0,"세바시 인생질문: 나는 왜, 나를 사랑하는가",세바시,세상을바꾸는시간15분,자기계발,1.0,376.0
9791191543056.0,"단지, 50년의 이야기",빙그레 외,케이스스터디,경제/경영,1.0,377.0
9788947501323.0,arte 아르떼 매거진 8호(2025년 1월호),arte 취재편집부,한국경제신문,잡지,1.0,378.0
9791170266907.0,케이블루의 러블리 헝겊 인형,김소영,팜파스,취미/실용/스포츠,1.0,379.0
9791171255580.0,"백세 엄마, 여든 아들",박상철,시공사,시/에세이,1.0,380.0
9791198409133.0,낭만닥터 김사부 시리즈 대본집 세트,강은경 외,BIRDBOX,예술/대중문화,1.0,381.0
9788932924861.0,바다를 말하는 하얀 고래,루이스 세풀베다,열린책들,소설,1.0,382.0
9791193407271.0,중학생의 함수는 다르다,이성진,블루무스,청소년,1.0,383.0
9791193238479.0,기획자의 사전,정은우,수오서재,경제/경영,1.0,384.0
9788927880714.0,크라임퍼즐 3,G.T.Karber,중앙북스,취미/실용/스포츠,1.0,385.0
9791188679256.0,시간의 형상,조지 쿠블러,집,예술/대중문화,1.0,386.0
9791191716368.0,증명과 변명,안희제,다다서재,정치/사회,1.0,387.0
9791173075414.0,데미안+헤르만 헤세,헤르만 헤세 외,지식을만드는지식,소설,1.0,388.0
9788968334917.0,절대 죽지 않는 과학책,이성규,블랙피쉬,청소년,1.0,389.0
9788947549882.0,이코노미스트 2025 세계대전망,이코노미스트,한국경제신문,경제/경영,1.0,390.0
9791186745786.0,내가 의대에서 가르친 거짓말들,로버트 러프킨,정말중요한,건강,4.0,394.0
9791169780452.0,마르틴 외데고르,선수 에디터스 외,브레인스토어,취미/실용/스포츠,2.0,396.0
9788963034102.0,MMCA Guide,국립현대미술관,국립현대미술관문화재단,예술/대중문화,1.0,397.0
9791173074684.0,데미안,헤르만 헤세,지식을만드는지식,소설,1.0,398.0
9791157847792.0,경제 에스프레소 요즘 금융,김종승,한빛비즈,경제/경영,1.0,399.0
9791194140030.0,나무,고다 아야,책사람집,시/에세이,2.0,401.0
9791104014567.0,"사랑은 외나무다리에서 1,2 대본집 세트",임예진,청어람,예술/대중문화,1.0,402.0
9791193235423.0,소원을 이루어주는 섬,유영광,클레이하우스,소설,2.0,404.0
9791192836980.0,새로고침 서양미술사 세트,이진숙,돌베개,예술/대중문화,1.0,405.0
9791193712634.0,돈 모을 결심을 하고 인생이 달라졌습니다,진다영,한스미디어,경제/경영,1.0,406.0
9791192151953.0,"박병일의 중고차 잘 사서, 잘 타다가, 잘 파는법",박병일 외,라의눈,취미/실용/스포츠,1.0,407.0
9791173075131.0,헤르만 헤세,베른하르트 첼러,학이시습,소설,1.0,408.0
9791189346751.0,음악과 이미지,박찬이,풍월당,예술/대중문화,1.0,409.0
9791191122824.0,"2030년, 돈의 세계지도",짐 로저스,알파미디어,경제/경영,2.0,411.0
9791172175283.0,귀엽고 사랑스러운 말랑뽀짝 솜인형 만들기,피요핏코,므큐,취미/실용/스포츠,1.0,412.0
9791194278078.0,음악의 쓰임,조혜림,파이퍼프레스,시/에세이,1.0,413.0
9791188509843.0,차이나 크라이시스,오세균,파라북스,경제/경영,1.0,414.0
9788954452298.0,나는 파리의 한국문학 전도사,임영희,자음과모음,시/에세이,1.0,415.0
9791193712825.0,초예측 트럼프 2.0 새로운 시대,유발 하라리 외,한스미디어,경제/경영,2.0,417.0
9791167741844.0,우리는 조금 더 다정해도 됩니다,김민섭,어크로스,시/에세이,1.0,418.0
9791191018301.0,고양이들,이은혜,꿈꾸는인생,시/에세이,1.0,419.0
9791194171331.0,시쓰기 딱 좋은 날,정끝별,난다,시/에세이,1.0,420.0
9791194171324.0,부재하는 형상들이 있는 풍경,필리프 자코테,난다,시/에세이,1.0,421.0
9791194171317.0,다 인연이우다게,황학주,난다,시/에세이,1.0,422.0
9791194171294.0,K를 팝니다,박재영,난다,시/에세이,1.0,423.0
9791170612148.0,서울 문학 기행,방민호,북다,시/에세이,1.0,424.0
9788932043449.0,세계에 대한 믿음,김홍중,문학과지성사,시/에세이,1.0,425.0
9788937409479.0,기대 없는 토요일,윤지양,민음사,시/에세이,1.0,426.0
9791161572048.0,꿈의 불가마,정소정,나무옆의자,소설,1.0,427.0
9772586200303.0,과학잡지 에피(30호),이두갑 외,이음,과학,1.0,428.0
9788925574158.0,몸값을 올리는 직장인 글쓰기,송프로,알에이치코리아,자기계발,1.0,429.0
9791190105934.0,수와 논리로 세상을 풀다,강문봉 외,빈빈책방,청소년,1.0,430.0
9791192953434.0,우리의 싸움은 아직 시작도 하지 않았다,프리데만 카릭,원더박스,정치/사회,1.0,431.0
9791189074784.0,러시아 내전,앤터니 비버,눌와,역사/문화,1.0,432.0
9791193344064.0,나의 아름다운 성에 초대된 자그마한 파괴자,양희조,쥬쥬베북스,가정/육아,1.0,433.0
9788965427483.0,해커스 토익 실전 LC+RC 3(모의고사 문제집+해설집),해커스 어학연구소,해커스어학연구소,외국어,2.0,435.0
9791171179091.0,수연이네 삼 형제 완밥 레시피,유수연,21세기북스,요리,1.0,436.0
9791194428015.0,"중앙아시아, 막이 오른다",김주연,파롤앤,예술/대중문화,1.0,437.0
9791193300398.0,망그러진 만화 3,유랑,좋은생각,시/에세이,2.0,439.0
9791158464325.0,키다리짬뽕아저씨의 짬뽕 로드,키다리짬뽕아저씨,비타북스,여행,1.0,440.0
9791130658629.0,대리전,듀나,다산책방,소설,1.0,441.0
9791171179480.0,인간의 시대에 오신 것을 애도합니다,박정재,21세기북스,과학,1.0,442.0
9791155817780.0,1일 1씽킹 아이디어 수업,다카하시 신페이,윌북,자기계발,1.0,443.0
9791141608576.0,그게 너라면,이은용,문학동네,청소년,1.0,444.0
9788964374719.0,오늘도 무사히,임준,후마니타스,정치/사회,1.0,445.0
9788968334900.0,그날의 세계사,썬킴,블랙피쉬,역사/문화,1.0,446.0
9791140711994.0,내 몸을 바꾸는 하루 10분 자세 교정,김민지,길벗,건강,1.0,447.0
9791140711482.0,애니만 봤더니 일본어를 잘하게 된 건에 대하여,센님(정세영),길벗이지톡,외국어,2.0,449.0
9791193712856.0,마마랜스의 색다른 니트,이하니,한스미디어,취미/실용/스포츠,1.0,450.0
9791165679521.0,스톡 수프 소스,이동근 외,백산출판사,요리,1.0,451.0
9791194374084.0,해리가 샐리를 만났을 때 각본집,노라 에프런,클,예술/대중문화,1.0,452.0
9791189318642.0,테이스트,스탠리 투치,이콘,시/에세이,1.0,453.0
9788937428272.0,용 고기는 안 먹어요,신로아 외,민음사,소설,1.0,454.0
9791130659480.0,나폴레온 힐 멘탈 다이너마이트 시리즈(전3권),나폴레온 힐,다산책방,자기계발,1.0,455.0
9791156336587.0,폴란드의 비밀 양육원,장경선,다른,청소년,1.0,456.0
9791192667690.0,독재의 탄생: 로마 공화정의 몰락,에드워드 와츠,마르코폴로,역사/문화,1.0,457.0
9791168223608.0,혈압부터 낮춰야 살 수 있습니다,가토 마사토시,서사원,건강,1.0,458.0
9788917239638.0,YBM 실전토익 RC 1000 1,YBM 토익연구소,YBM,외국어,1.0,459.0
9791192667706.0,카를로스 클라이버,알렉산더 베르너,마르코폴로,예술/대중문화,1.0,460.0
9791192366463.0,문성실의 20년 대·박·반·찬,문성실,레시피팩토리,요리,2.0,462.0
9788925574196.0,병뚜껑만 한 행복을 줄게,은쨩,알에이치코리아,시/에세이,1.0,463.0
9791170525042.0,폭풍의 벽(상),켄 리우,황금가지,소설,1.0,464.0
9791171830732.0,프랭클린 글쓰기 비법,송숙희,유노북스,자기계발,1.0,465.0
9791160517064.0,내 꼬리가 되어 줘,하유지,씨드북,청소년,1.0,466.0
9788962465440.0,한국의 왕권신화,신종원,주류성,역사/문화,1.0,467.0
9791198727862.0,근육운동가이드 프로페셔널 2,프레데릭 데라비에 외,삼호북스,건강,1.0,468.0
9788917239621.0,YBM 실전토익 LC 1000 1,YBM 토익연구소,YBM,외국어,1.0,469.0
9791167185204.0,네모네모 로직 PLUS 10,제우미디어 편집부,제우미디어,취미/실용/스포츠,1.0,470.0
9791159924262.0,누아(Noir)(타블로 에디션),신유진,알마,예술/대중문화,1.0,471.0
9791193080474.0,요즘 레시피,김다정,한빛라이프,요리,1.0,472.0
9791170525059.0,폭풍의 벽(하),켄 리우,황금가지,소설,1.0,473.0
9791166839634.0,리무진의 여름,권석,앤드(&),청소년,1.0,474.0
9791130660837.0,한국사 대 세계사 세트,문사철,다산에듀,역사/문화,1.0,475.0
9791161509211.0,일주일에 끝내는 시원스쿨 토익 파트 5&6,길지연 외,시원스쿨LAB,외국어,1.0,476.0
9788931583489.0,배색무늬 인형옷 손뜨개 with 파올라레이나,예쁜손뜨개,성안당,취미/실용/스포츠,2.0,478.0
9791159924255.0,누아(Noir)(타입 에디션),신유진,알마,예술/대중문화,1.0,479.0
9791198917331.0,누구나 밤엔 명작을 쓰잖아요,김이듬,타이피스트,시/에세이,1.0,480.0
9791173111532.0,아이언 플레임 2,레베카 야로스,북폴리오,소설,2.0,482.0
9791156336594.0,내가 법을 새로 만든다면,이지현,다른,청소년,1.0,483.0
9791194273080.0,멍텅구리,전봉관 외,더숲,역사/문화,1.0,484.0
9791161509259.0,일주일에 끝내는 시원스쿨 토익 파트 3&4,길지연 외,시원스쿨LAB,외국어,1.0,485.0
9791198321701.0,2024 K league photograph collection,FAPHOTOS,FAphotos,취미/실용/스포츠,1.0,486.0
9791194280965.0,찰리 브라운과 그의 친구들 이야기,앤드류 파라고,더모던,예술/대중문화,1.0,487.0
9791192886732.0,뜻하지 않는 기쁨,사니,달로와,시/에세이,1.0,488.0
9791192738468.0,존재의 모든 것을,시오타 다케시,리드비,소설,1.0,489.0
9791187809548.0,오늘 한 문장 오늘 한 걸음,조경이 외,더메이커,청소년,1.0,490.0
9791169093293.0,차·향·꽃의 문화사,김영미,글항아리,역사/문화,1.0,491.0
9791171992782.0,리얼 비즈니스 영어,배문정,휴인,외국어,1.0,492.0
9788993784855.0,사랑한다고 말해줘 mame 작품집,mame,인간희극,예술/대중문화,1.0,493.0
9791193238516.0,와인과 페어링,임승수,수오서재,시/에세이,1.0,494.0
9791193710999.0,대박 오천만 연기학원,서경희,교유서가,소설,1.0,495.0
9791171713356.0,대장장이 왕 7,허교범,위즈덤하우스,청소년,1.0,496.0
9791193865101.0,재즈가 나에게 말하는 것들,최은창,노르웨이숲,예술/대중문화,2.0,498.0
9791170403043.0,오늘도 이것으로 좋았습니다,나태주,열림원,시/에세이,1.0,499.0
9791194523024.0,완벽한 치즈 만들기,방현희,교유서가,소설,1.0,500.0
9788977468788.0,법에 숨겨진 이야기,양지열,내일을여는책,청소년,1.0,501.0
9791141608590.0,영원과 사랑의 문장들: 셰익스피어 필사 노트,박성환,문학동네,시/에세이,1.0,502.0
9791194523031.0,지나가는 밤,최민경,교유서가,소설,1.0,503.0
9791192641515.0,너에게로 로그인,최현주,애플북스,청소년,1.0,504.0
