ISBN,상품명,저자,출판사,분야,권수,누적권수
9791160809350,우리가 명함이 없지 일을 안 했냐 :일하는 자부심으로 살아온 큰언니들 인터뷰집 ,경향신문 젠더기획팀 지음,휴머니스트출판그룹,"사회학, 사회문제",1,5486
9791165348472,나 없이는 존재하지 않는 세상 :카를로 로벨리의 기묘하고 아름다운 양자 물리학 ,카를로 로벨리 지음 ;김정훈 옮김,쌤앤파커스,물리학,1,5487
9791167700841,지금도 책에서만 얻을 수 있는 것 :사람들이 읽기를 싫어한다는 착각 ,김지원 지음,유유,문헌정보학,1,5488
9791168271845,옥효진 선생님의 초등 돈 공부 :용돈 관리부터 주식 투자까지 집에서 시작하는 우리 아이 첫 경제 교육 ,옥효진 지음,카시오페아,교육학,1,5489
9791193262146,"치즈덕이라서 좋아! :있는 그대로, 가장 나답게 ",글·그림: 나봄,필름,한국문학,1,5490
9788997195435,(한 권으로 끝내는) 초등학교 입학준비 :초등 교사가 알려주는 학교 적응 노하우 ,김수현 지음,청림Life,교육학,1,5491
9788991494947,공룡은 살아있다 ,미국 자연사 박물관 [지음] ;번역: 김아림,아이위즈,지학,1,5492
9788925588636,나는 주식 대신 달러를 산다 :성공률 100% 투자자의 기발한 파이프라인 ,박성현 지음,RHK(알에이치코리아),경제학,1,5493
9788960862371,1만 시간의 법칙 =(The) 10000-hours rule ,이상훈 지음,위즈덤하우스,경제학,1,5494
9788952724250,진지한 씨와 유령 선생,다카도노 호오코 글;이선아 옮김,시공사,일본문학 및 기타 아시아 제문학,1,5495
9788926762318,황제의 외동딸 :윤슬 장편소설,지은이: 윤슬,디앤씨미디어,한국문학,1,5496
9788901101569,청춘의 독서 :세상을 바꾼 위험하고 위대한 생각들 ,유시민 지음,웅진씽크빅,문헌정보학,1,5497
9788960304895,앨저넌에게 꽃을 :대니얼 키스 장편소설 ,지은이: 대니얼 키스 ;옮긴이: 구자언,BM황금부엉이,영미문학,1,5498
9791193506530,고래는 물에서 숨 쉬지 않는다 :불완전한 진화 아래 숨겨진 놀라운 자연의 질서 ,앤디 돕슨 지음 ;정미진 옮김,포레스트북스,생명과학,1,5499
9791193149126,특수청소부 :나카야마 시치리 연작소설 ,지은이: 나카야마 시치리 ;옮긴이: 문지원,블루홀6(블루홀식스),일본문학 및 기타 아시아 제문학,1,5500
9791191183214,경제기사 궁금증 300문 300답 :어려운 경제정보 쉽게 읽는 법 ,지은이: 곽해선 ;일러스트: 추덕영,혜다,경제학,1,5501
9788937460432,고도를 기다리며,사뮈엘 베케트 지음;오증자 옮김,민음사,프랑스 문학,1,5502
9788954692519,형사 박미옥 ,박미옥 지음,문학동네,행정학,1,5503
9791197021602,오래 준비해온 대답 :김영하의 시칠리아 ,글·사진: 김영하,복복서가,한국문학,1,5504
9791193394274,(커피 한 잔 가격으로 시작하는) 미국 배당주 투자 ,버핏타로 지음 ;김정환 옮김,이레미디어,경제학,1,5505
9791193024522,옐로우 레이디 :이아람 장편소설 ,지은이: 이아람,안전가옥,한국문학,1,5506
9791186494615,(네모아저씨의) 페이퍼 블레이드,이원표 지음,슬로래빗,공예,1,5507
9791166834349,카피캣 식당 :범유진 장편소설 ,지은이: 범유진,넥서스,한국문학,1,5508
9791189344498,(취업 끝판왕 옴스에게 배우는) 스펙을 뛰어넘는 자소서 :누구나 인사 담당자가 탐내는 자소서를 쓸 수 있다 ,옴스 지음,원앤원북스,경제학,1,5509
9788901093765,"제주도 비밀코스 여행 =My secret island, Jeju ",글과 사진: 최상희 ;일러스트: 홍수정,웅진씽크빅,지리,1,5510
9788934933205,식객,허영만 글·그림,김영사,한국문학,1,5511
9788983925251,데스 큐어 ,제임스 대시너 지음 ;공보경 옮김,문학수첩,영미문학,1,5512
9788973812196,등 뒤의 기억 ,지은이: 에쿠니 가오리 ;옮긴이: 김난주,소담출판사,일본문학 및 기타 아시아 제문학,1,5513
9788937461798,브람스를 좋아하세요 ,프랑수아즈 사강 [지음] ;김남주 옮김,민음사,프랑스 문학,1,5514
9788959136896,"스물아홉 생일, 1년 후 죽기로 결심했다 ",하야마 아마리 지음 ;장은주 옮김,위즈덤하우스,일본문학 및 기타 아시아 제문학,1,5515
9791130653150,오늘부터는 오를 집만 보인다 :돈 버는 안목을 키우는 하루 30분 부동산 투자 습관 ,앨리스허 지음,다산북스,경제학,1,5516
9788962621211,정의를 부탁해 :권석천의 시각 ,지은이: 권석천,동아시아,"사회학, 사회문제",1,5517
9791188248674,"(간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는) 90년생이 온다 ",임홍택 지음,Whale Books(웨일북),"사회학, 사회문제",1,5518
9791191824001,지구 끝의 온실 :김초엽 장편소설 ,지은이: 김초엽,Giant Books(자이언트북스),한국문학,1,5519
9788954641630,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,한국문학,1,5520
9791160946918,어린이라는 세계 :김소영 에세이 ,지은이: 김소영,사계절(사계절출판사),한국문학,1,5521
9788954689809,리빙스턴 씨의 달빛서점 :모니카 구티에레스 아르테로 장편소설 ,지은이: 모니카 구티에레스 아르테로 ;옮긴이: 박세형,문학동네,스페인 및 포르투갈 문학,1,5522
9788960306073,부의 통찰 :돈의 규칙을 꿰뚫어 찾아낸 5단계 부의 열쇠 ,부아c 지음,첨단,경제학,1,5523
9791140701520,어른의 문장력 :매일 쓰는 말과 글을 센스 있게 만드는 법 ,김선영 지음,길벗,문학,1,5524
9788954618625,요리코를 위해 :노리즈키 린타로 장편소설 ,지은이: 노리즈키 린타로 ;옮긴이: 이기웅,문학동네,일본문학 및 기타 아시아 제문학,1,5525
9788927805298,(프렌즈) 스페인·포르투갈 =season2 '14~'15 /Spain·Portugal ,박현숙 지음,중앙books(중앙북스),지리,1,5526
9788934949244,(살짝) 욕심이 생겼어 ,지은이: 요시타케 신스케 ;옮긴이: 고향옥,김영사,일본문학 및 기타 아시아 제문학,1,5527
9788954683371,H마트에서 울다 ,미셸 자우너 지음 ;정혜윤 옮김,문학동네,영미문학,1,5528
9791195260959,어쩌다 어른 :나만의 잉여로움을 위한 1인용 에세이 ,이영희 지음,스윙밴드,한국문학,1,5529
9791196394578,죽고 싶지만 떡볶이는 먹고 싶어 :백세희 에세이,지은이: 백세희,흔,한국문학,1,5530
9788990982469,신참자 ,히가시노 게이고 지음 ;김난주 옮김,재인,일본문학 및 기타 아시아 제문학,1,5531
9791185459523,모든 요일의 여행 :낯선 공간을 탐닉하는 카피라이터의 기록 ,김민철 지음,북라이프,한국문학,1,5532
9791191013146,떠나지 않고도 행복할 수 있다면 :여행자 오소희 산문집 ,지은이: 오소희,북라이프,한국문학,1,5533
9788936438371,우리의 사람들 :박솔뫼 소설집 ,지은이: 박솔뫼,창비,한국문학,1,5534
9788998274931,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),영미문학,1,5535
9788986145878,엄마가 들려주는 태교동화,김양현 글;이혜원...[등]그림,프리미엄북스,한국문학,1,5536
9791191309041,(초등 수포자로 빠지지 않는) 수학약점 공략법 ,송재환 지음,글담출판(글담출판사),교육학,1,5537
9791190090674,내가 행복한 이유 ,그렉 이건 지음 ;김상훈 옮김,허블,영미문학,1,5538
9788991193802,"(북유럽 디자인 +) IKEA로 꾸민 집 :내가 살고 싶은 집, it's IKEA style! ",[エフジ-武藏 편집부 편] ;이예린 역,리스컴,[미사용],1,5539
9788994120997,지적 대화를 위한 넓고 얕은 지식,채사장 지음,한빛비즈,총류,1,5540
9788994803234,선생님은 살아있는 교육과정이다 ,김용근 지음,물병자리,교육학,1,5541
9788998933012,"리더는 사람을 버리지 않는다 :40년간의 진실한 이야기 김성근, '리더'를 말하다 ",김성근 지음,이와우,경제학,1,5542
9791185711133,화과자의 안 ,사카키 쓰카사 지음 ;김난주 옮김,동아일보사,일본문학 및 기타 아시아 제문학,1,5543
9791155100936,서점 일기 :세상 끝 서점을 비추는 365가지 그림자 ,숀 비텔 지음 ;김마림 옮김,여름언덕,"도서학, 서지학",1,5544
9791164137411,엔드 오브 타임 :브라이언 그린이 말하는 세상의 시작과 진화 그리고 끝 ,지은이: 브라이언 그린 ;옮긴이: 박병철,미래엔,천문학,1,5545
9788959406180,(새로 쓴) 원숭이도 이해하는 자본론 :세상에서 가장 쉬운 임승수의 마르크스 자본론 강의 ,임승수 지음,시대의창,경제학,1,5546
9788976045553,월요일의 말차 카페 ,아오야마 미치코 지음 ;권남희 옮김,문예춘추사,일본문학 및 기타 아시아 제문학,1,5547
9791130621388,결단 :자수성가 백만장자들의 압도적 성공의 비밀 ,롭 무어 지음 ;이진원 옮김,다산북스,경제학,1,5548
9791138415477,화이트 러시 =White rush ,저자: 히가시노 게이고 ;옮긴이: 민경욱,소미미디어,일본문학 및 기타 아시아 제문학,1,5549
9791169445481,우선 이것부터 먹고 :하라다 히카 연작소설 ,지은이: 하라다 히카 ;옮긴이: 최고은,대원씨아이,일본문학 및 기타 아시아 제문학,1,5550
9791186137864,(잠든 사이 월급 버는) 미국 배당주 투자 :안정된 수익 내는 배당투자의 나침반 ,"지은이: 소수몽키,윤재홍",베가북스,경제학,1,5551
9791190846431,초등 공부 습관 바이블 :똑같이 하는데 탁월한 결과를 내는 아이는 무엇이 다를까? ,하유정 지음,한빛라이프,교육학,1,5552
9788901266107,"자이언트 임팩트 :인플레이션, 금리, 전쟁, 에너지 4개의 축이 뒤흔드는 지금부터의 세계 ",박종훈 지음,웅진씽크빅,경제학,1,5553
9791168122512,작고 단순한 삶에 진심입니다 :미니멀리스트 단순한 진심의 소소익선 에세이 ,"지은이: 류하윤,최현우",위즈덤하우스,한국문학,1,5554
9791191378047,월급쟁이의 첫 부동산 공부 :500만 원으로 50억 자산을 만든 소액 투자 비법 ,마중물 지음,체인지업(체인지업북스),경제학,1,5555
9788989456520,"세 평의 행복, 연꽃 빌라 :무레 요코 장편소설 ",지은이: 무레 요코 ;옮긴이: 김영주,레드박스,일본문학 및 기타 아시아 제문학,1,5556
9791188829170,특별하게 제주 :2021~2022 최신판 ,"지은이: 강경필,빈중권",디스커버리미디어,지리,1,5557
9791185020686,두근두근 타이완 :지하철로 떠나는 매력 만점 타이완 여행 ,장은정 지음,헬스조선,지리,1,5558
9788995501474,사랑하라 한번도 상처받지 않은 것처럼,류시화 엮음,오래된미래,문학,1,5559
9788996792918,고전혁명 :리딩멘토 이지성과 인문학자 황광우의 생각경영 프로젝트 ,"이지성,황광우 지음",생각정원,경제학,1,5560
9788996993810,랄랄라! 제주 =Ralala! Jeju ,세계여행정보센터 지음,동양북스,지리,1,5561
9791162541869,(마흔 살에 시작하는) 주식 공부 5일 완성 ,박민수 지음,비즈니스북스,경제학,1,5562
9791186688700,일상을 심플하게 :오늘도 나는 심플하게 출발한다 ,지은이: 마스노 슌묘 ;옮긴이: 장은주,나무생각,"윤리학, 도덕철학",1,5563
9788960907249,호호호 :윤가은 산문 ,지은이: 윤가은,마음산책,한국문학,1,5564
9791157745562,아기곰의 재테크 불변의 법칙 ,아기곰 지음,아라크네,경제학,1,5565
9791168124196,가부장제의 경로를 이탈하였습니다 ,지은이: 아넵,위즈덤하우스,한국문학,1,5566
9788954682152,작별하지 않는다 :한강 장편소설 ,지은이: 한강,문학동네,한국문학,1,5567
9791191211849,브랜드로 남는다는 것 :홍성태 교수의 특별한 경영수업 ,지은이: 홍성태,북스톤,경제학,1,5568
9791191360196,"미래의 부 :인공지능 시대, 돈은 어떤 모습으로 다가오는가 ",이지성 지음,차이정원,"사회학, 사회문제",1,5569
9791190776127,"엄마의 말 공부 :코로나 시대, 일상에서 써먹는 엄마 말의 힘 ",이임숙 지음,카시오페아,교육학,1,5570
9791188102051,더 시스템 :거의 모든 일에 실패하던 자가 결국 큰 성공을 이루어낸 방법 ,지은이: 스콧 애덤스 ;옮긴이: 김인수,베리북,경제학,1,5571
9791187444657,젊은 부자의 법칙 :슈퍼리치로 가는 단계별 실전 돈 공부 ,바이런베이 지음,북새통,경제학,1,5572
9791157526871,Enjoy 괌 :2016~2017 최신 정보 ,"민보영,이나미 지음",넥서스,지리,1,5573
9788954679336,마안갑의 살인 ,이마무라 마사히로 지음 ;김은모 옮김,문학동네,일본문학 및 기타 아시아 제문학,1,5574
9788936459413,내일을 위한 내 일 :이다혜 인터뷰집 ,지은이: 이다혜,창비,"사회학, 사회문제",1,5575
9788934985747,타인의 해석 :당신이 모르는 사람을 만났을 때 ,저자: 말콤 글래드웰 ;역자: 유강은,김영사,"사회학, 사회문제",1,5576
9788936434243,피프티 피플 :정세랑 장편소설 ,지은이: 정세랑,창비,한국문학,1,5577
9788960869127,나는 고작 한번 해봤을 뿐이다 :운명을 바꾸는 '한번 하기'의 힘 ,김민태 지음,위즈덤하우스,경제학,1,5578
9788983718914,김상욱의 양자 공부 :완전히 새로운 현대 물리학 입문 ,지은이: 김상욱,사이언스북스,물리학,1,5579
9788990982506,뻐꾸기 알은 누구의 것인가 ,히가시노 게이고 지음 ;김난주 옮김,재인,일본문학 및 기타 아시아 제문학,1,5580
9788934954378,힘과 쉼 :백영옥 에세이 ,지은이: 백영옥,김영사,한국문학,1,5581
9788901273976,힘든 일을 먼저 하라 :자기 인생 자기가 망치는 미루기 중독자를 위한 최후의 처방 ,스콧 앨런 지음 ;이희경 옮김,웅진씽크빅,경제학,1,5582
9788937463433,시지프 신화 ,지은이: 알베르 카뮈 ;옮긴이: 김화영,민음사,프랑스 문학,1,5583
9791157841110,미라클모닝 :당신의 하루를 바꾸는 기적 아침 6분이면 충분하다 ,할 엘로드 지음 ;김현수 옮김,한빛비즈,"윤리학, 도덕철학",1,5584
9791160560510,열두 발자국 ,지은이: 정재승,어크로스,자연과학,1,5585
9791188343225,"아무튼, 술 ",지은이: 김혼비,제철소,한국문학,1,5586
9791198517401,당신이 생각하는 모든 것을 믿지 말라 ,조세프 응우옌 지음 ;박영준 옮김,서삼독,경제학,1,5587
9788901205151,괴짜처럼 생각하라 :상식에만 머무는 세상을 바꾸는 천재 경제학자의 사고 혁명 ,"스티븐 레빗,안진환 옮김",웅진씽크빅,경제학,1,5588
9788932907598,파피용:베르나르 베르베르 장편소설,베르나르 베르베르 [지음];전미연 옮김,열린책들,프랑스 문학,1,5589
9788934971764,모방살의 :나카마치 신 장편소설 ,지은이: 나카마치 신 ;옮긴이: 최고은,비채,일본문학 및 기타 아시아 제문학,1,5590
9788952774682,파묻힌 거인 :가즈오 이시구로 장편소설 ,지은이: 가즈오 이시구로 ;옮긴이: 하윤숙,시공사,영미문학,1,5591
9788959136599,밤은 책이다 ,글·사진: 이동진,위즈덤하우스,한국문학,1,5592
9791155816066,"AI 이후의 세계 :챗GPT는 시작일 뿐이다, 세계질서 대전환에 대비하라 ","헨리 A. 키신저,김고명 옮김",윌북,총류,1,5593
9788954698894,1미터는 없어 :양지예 장편소설 ,지은이: 양지예,문학동네,한국문학,1,5594
9791160076271,우리에게는 비밀이 없다 :우샤오러 장편소설 ,지은이: 우샤오러 ;옮긴이: 강초아,한스미디어,중국문학,1,5595
9791162542040,당신의 생각을 정리해드립니다 :인생을 바꾸는 생각정리스킬 ,복주환 지음,비즈니스북스,경제학,1,5596
9791190846561,리얼 타이베이 :2023~2024년 최신판 ,김홍래 지음,한빛라이프,지리,1,5597
9791192445199,2023 대한민국 산업지도 :투자자를 위한 업종별 투자 가이드 ,이래학 지음,사이다경제,경제학,1,5598
9791196845391,(프로크리에이트로 시작하는) 아이패드 드로잉 =데일리 디지털 드로잉부터 굿즈 제작까지 /iPad drawing ,수지 지음,책밥,총류,1,5599
9788954671491,사랑 밖의 모든 말들 :김금희 산문 ,지은이: 김금희,문학동네,한국문학,1,5600
9788925589787,문해력 공부 :혼란한 세상에 맞설 내공 ,김종원 지음,RHK(알에이치코리아),경제학,1,5601
9788959893010,트렌드 코리아 2015 :서울대 소비트렌드분석센터의 2015 전망 ,"지은이: 김난도,최지혜",미래의창,경제학,1,5602
9791157844197,포스트 코로나 =우리는 무엇을 준비할 것인가 /Post COVID-19 ,"지은이: 임승규,박남기",한빛비즈,"사회학, 사회문제",1,5603
9791188612956,된다! 김메주의 유튜브 영상 만들기 =예능 자막부터 비밀스러운 광고 수익까지! /Gotcha! Kim Mejoo's making Youtube contents ,김혜주 지음,이지스퍼블리싱,총류,1,5604
9788925579283,재능의 불시착 :박소연 소설집 ,지은이: 박소연,RHK(알에이치코리아),한국문학,1,5605
9788984370791,"당신, 거기 있어줄래요?:기욤 뮈소 장편소설",기욤 뮈소 [지음];전미연 옮김,밝은세상,프랑스 문학,1,5606
9791140703128,나는 경매로 1년 만에 인생을 역전했다 ,구범준 지음,길벗,경제학,1,5607
9791162202456,브릿지 :강풀액션만화 시즌II ,지은이: 강풀,위즈덤하우스,한국문학,1,5608
9791162202463,브릿지 :강풀액션만화 시즌II ,지은이: 강풀,위즈덤하우스,한국문학,1,5609
9791165077259,숙명 ,히가시노 게이고 지음 ;권남희 옮김,소미미디어,일본문학 및 기타 아시아 제문학,1,5610
9791193904084,나의 똑똑한 강아지 ,송희구 지음,서삼독,한국문학,1,5611
9788937433207,바다의 뚜껑 ,지은이: 요시모토 바나나 ;옮긴이: 김난주,민음사,일본문학 및 기타 아시아 제문학,1,5612
9791165216801,더 늦기 전에 당신이 자본주의를 제대로 알면 좋겠습니다 :평범한 30대 직장인 아빠가 근로소득을 자본소득으로 바꾼 7단계 투자 공부법 ,이희대 지음,길벗,경제학,1,5613
9791162540633,"그릿 GRIT (100쇄 기념 리커버 에디션) - IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘","앤절라 더크워스 (지은이), 김미정 (옮긴이)",비즈니스북스,경제학,1,5614
9788901253060,너의 말이 좋아서 밑줄을 그었다 :림태주 에세이 ,지은이: 림태주,웅진씽크빅,한국문학,1,5615
9788932474755,헤어질 결심 :각본 ,"지은이: 정서경,박찬욱",을유문화사,한국문학,1,5616
9788968333712,"행복을 파는 브랜드, 오롤리데이 :좋아하는 것을 의미 있는 일로 만드는 사람들의 일과 삶을 넘나드는 브랜딩 철학 ",박신후 지음,백도씨,경제학,1,5617
9788990982629,백야행 :하얀 어둠 속을 걷다 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,일본문학 및 기타 아시아 제문학,1,5618
9791160401745,체공녀 강주룡 :박서련 장편소설 ,지은이: 박서련,한겨레출판,한국문학,1,5619
9791168125353,"배터리 전쟁 :리튬부터 2차 전지까지, 누가 새로운 경제 영토를 차지할 것인가 ",루카스 베드나르스키 지음 ;안혜림 옮김,위즈덤하우스,경제학,1,5620
9791187993797,(슈퍼개미 김정환에게 배우는) 나의 첫 투자 수업 ,"김정환,김이안 지음",트러스트북스,경제학,1,5621
9791188039173,당신의 과거를 지워드립니다 :비프케 로렌츠 장편소설 ,지은이: 비프케 로렌츠 ;옮긴이: 서유리,청림출판,독일문학,1,5622
9788962624670,과학이 필요한 시간 :빅뱅에서 다중우주로 가는 초광속·초밀착 길 안내서 ,궤도 지음,동아시아,자연과학,1,5623
9791189932084,나는 내 파이를 구할 뿐 인류를 구하러 온 게 아니라고 :자기 몫을 되찾고 싶은 여성들을 위한 야망 에세이 ,김진아 지음,바다출판사,"사회학, 사회문제",1,5624
9791165507992,나는 절대 저렇게 추하게 늙지 말아야지 :심너울 소설집 ,지은이: 심너울,아작,한국문학,1,5625
9791160024081,나의 꿈 부자 할머니 ,박지수 지음,원앤원콘텐츠그룹,경제학,1,5626
9791190473217,세상에 무해한 사람이 되고 싶어 :허유정 에세이 ,지은이: 허유정,새움출판사,한국문학,1,5627
9791190305679,"(1일 1페이지, 세상에서 가장 짧은) 교양 수업 365 ","데이비드 S. 키더,허성심 옮김",위즈덤하우스 미디어그룹,역사,1,5628
9791187481720,존리의 부자되기 습관 :대한민국 경제독립 액션 플랜 ,존리 지음,지식노마드,경제학,1,5629
9791162241349,(비됴클래스 하줜의) 유튜브 동영상 편집 :초보자도 쉽게! 유튜버를 위한 프리미어 프로 필수 기능과 활용법 25가지 ,하지원 지음,한빛미디어,총류,1,5630
9788925566566,나는 어른이 되어서도 가끔 울었다 :홀로 외로운 그 밤 당신의 곁을 지켜줄 투에고의 공감 에세이 ,투에고 지음,RHK(알에이치코리아),한국문학,1,5631
9788925568584,작은 아씨들 ,루이자 메이 올컷 지음 ;강미경 옮김,RHK(알에이치코리아),영미문학,1,5632
9788954658690,책과 열쇠의 계절 ,요네자와 호노부 지음 ;김선영 옮김,문학동네,일본문학 및 기타 아시아 제문학,1,5633
9788957751848,스마트스토어(스토어팜) 마케팅 =네이버 스마트스토어 창업에서 마케팅까지 한권으로 끝내는 핵심 노하우 /Smartstore marketing ,"임헌수,김태욱 지음",이코노믹북스,경제학,1,5634
9788972758242,위험한 비너스 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,일본문학 및 기타 아시아 제문학,1,5635
9791188754168,주식시장은 어떻게 반복되는가 :역사에서 배우는 켄 피셔의 백전불태 투자 전략 ,"켄 피셔,백우진 옮김",에프엔미디어,경제학,1,5636
9788934981190,언어의 무게 :파스칼 메르시어 장편소설 ,지은이: 파스칼 메르시어 ;옮긴이: 전은경,김영사,독일문학,1,5637
9788954684736,장미의 이름은 장미 :은희경 연작소설 ,지은이: 은희경,문학동네,한국문학,1,5638
9791191825145,"위로의 미술관 :지친 하루의 끝, 오직 나만을 위해 열려 있는 ",진병관 지음,빅피시,"회화, 도화, 디자인",1,5639
9791190955089,트릭 미러 :우리가 보기로 한 것과 보지 않기로 한 것들 ,지은이: 지아 톨렌티노 ;옮긴이: 노지양,생각의힘,"사회학, 사회문제",1,5640
9791185952123,엄마의 말공부 :기적 같은 변화를 불러오는 작은 말의 힘 ,이임숙 지음,카시오페아,교육학,1,5641
9791160262063,우리의 정류장과 필사의 밤 :김이설 소설 ,지은이: 김이설,작가정신,한국문학,1,5642
9788972758945,모스크바의 신사 :에이모 토울스 장편소설 ,지은이: 에이모 토울스 ;옮긴이: 서창렬,현대문학,영미문학,1,5643
9788957980132,(이금이 성장소설)유진과 유진,이금이 지음,푸른책들,한국문학,1,5644
9791165211653,인생의 태도 :행복한 이기주의자로 평생 살아보니 알게 된 것들 ,웨인 다이어 지음 ;이한이 옮김,길벗,"윤리학, 도덕철학",1,5645
9791187993957,부의 체인저 =게임 체인저 역할을 해줄 마법의 도구들! /Money changer ,김장섭 지음,트러스트북스,경제학,1,5646
9791190977357,복잡계 세상에서의 투자 :지금껏 설명하지 못한 투자의 신세계 ,오종태 지음,Page2(페이지2북스),경제학,1,5647
9791191247053,노마드랜드 ,제시카 브루더 지음 ;서제인 옮김,엘리,"사회학, 사회문제",1,5648
9791191766349,기획자의 독서 :오늘도 책에서 세상과 사람을 읽는 네이버 브랜드 기획자의 이야기 ,김도영 지음,위즈덤하우스,경제학,1,5649
9788925566511,월급쟁이 부자로 은퇴하라 :3년 만에 30년 치 연봉을 번 김 과장의 시스템 마련법 ,너나위 지음,RHK(알에이치코리아),경제학,1,5650
9788956056531,여덟 단어 :인생을 대하는 우리의 자세 ,박웅현 지음,북하우스 퍼블리셔스,한국문학,1,5651
9791130640600,(되는 곳만 골라 발 빠르게 투자하는) 대한민국 재건축 재개발 지도 ,정지영 지음,다산북스,경제학,1,5652
9791196372156,브랜드가 되어 간다는 것 :마케터 강민호의 브랜드 에세이 ,저자: 강민호,턴어라운드,경제학,1,5653
9791130692074,입지 센스 :한 번의 선택으로 부의 계급을 높이는 부동산 투자의 감각 ,훨훨 지음,다산북스,경제학,1,5654
9791138435925,사소한 것들이 신경 쓰입니다 ,저자: 마스다 미리 ;옮긴이: 권남희,소미미디어,일본문학 및 기타 아시아 제문학,1,5655
9788925503448,편지:내 마음 속에 있는 오직 한 사람에게,히가시노 게이고 지음;권일영 옮김,랜덤하우스코리아,일본문학 및 기타 아시아 제문학,1,5656
9788973813704,냉정과 열정 사이:Blu,츠지 히토나리 지음;양억관 옮김,소담출판사,일본문학 및 기타 아시아 제문학,1,5657
9791160400175,시인의 밥상 :공지영 에세이 ,지은이: 공지영,한겨레출판,한국문학,1,5658
9791187799009,(투에이스의) 부동산 절세의 기술 ,지은이: 김동우,지혜로,경제학,1,5659
9791195614905,파이브 :왜 스탠포드는 그들에게 5년 후 미래를 그리게 했는가? ,댄 자드라 지음 ;주민아 옮김,Angle Books(앵글북스),"윤리학, 도덕철학",1,5660
9788925567525,아빠의 첫 돈 공부 :월급 노예 18년 만에 찾은 경제적 자유 달성법 ,박성현 지음,RHK(알에이치코리아),경제학,1,5661
9788937431760,스위트 히어애프터 =Sweet hereafter ,지은이: 요시모토 바나나 ;옮긴이: 김난주,민음사,일본문학 및 기타 아시아 제문학,1,5662
9788925555690,오사카 100배 즐기기 =Osaka ,[알에이치코리아] 편집부 지음,RHK(알에이치코리아),지리,1,5663
9788946420069,너무 노력하지 말아요 ,고코로야 진노스케 지음 ;예유진 옮김,샘터,"윤리학, 도덕철학",1,5664
9788932920344,기억 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,프랑스 문학,1,5665
9788936471897,불편해도 괜찮아 :영화보다 재미있는 인권 이야기 ,김두식 지음,창비,정치학,1,5666
9788934956938,좋아하기 때문에 :나태주의 인생 수업 ,지은이: 나태주,김영사,한국문학,1,5667
9788925588667,프리워커스 =일하는 방식에 질문을 던지는 사람들 /Free workers ,지은이: 모빌스 그룹,알에이치코리아,경제학,1,5668
9788934972204,여름은 오래 그곳에 남아 ,지은이: 마쓰이에 마사시 ;옮긴이: 김춘미,비채,일본문학 및 기타 아시아 제문학,1,5669
9788925555553,"잠수네 초등 1, 2학년 공부법 :영어/수학/국어 ",이신애 지음,RHK(알에이치코리아),교육학,1,5670
9791195446506,나는 부동산 경매로 슈퍼직장인이 되었다 ,김태훈 지음,베리북,"법률, 법학",1,5671
9788954688796,가녀장의 시대 :이슬아 장편소설 ,지은이: 이슬아,문학동네,한국문학,1,5672
9791163142379,"짱깨주의의 탄생 :누구나 함부로 말하는 중국, 아무도 말하지 않는 중국 ",김희교 글,보리,사회과학,1,5673
9791165219529,(면접을 위한) CS 전공지식 노트 =Computer science note ,주홍철 지음,길벗,총류,1,5674
9791191766691,"나만 괜찮으면 돼, 내 인생 :애써 바꾸지 않아도 그냥 나로 살아도 ",이진이 글·그림,위즈덤하우스,한국문학,1,5675
9791162768853,퀸스 갬빗 ,월터 테비스 지음 ;나현진 옮김,연필,영미문학,1,5676
9791158741211,초등공부는 문해력이 전부다 ,김기용 지음,미디어숲,교육학,1,5677
9788958287247,뒤뜰에 골칫거리가 산다 ,지은이: 황선미 ;그린이: 봉현,사계절,한국문학,1,5678
9791165344252,달러구트 꿈 백화점 :이미예 장편소설 ,지은이: 이미예,팩토리나인,한국문학,1,5679
9791157689958,부자아빠의 돈 공부 :200억 부자아빠가 아들에게만 알려주는 재테크의 비밀 33 ,이용기 지음,동양북스,경제학,1,5680
9788962624885,에이징 솔로 =혼자를 선택한 사람들은 어떻게 나이 드는가 /Aging solo ,김희경 지음,동아시아,"사회학, 사회문제",1,5681
9788936424466,여름 언덕에서 배운 것 :안희연 시집 ,지은이: 안희연,창비,한국문학,1,5682
9791190582520,생각하고 싶어서 떠난 핀란드 여행 :마스다 미리 그림 에세이 ,지은이: 마스다 미리 ;옮긴이: 홍은주,이봄,일본문학 및 기타 아시아 제문학,1,5683
9791190582445,멋있으면 다 언니 :황선우 인터뷰집 ,지은이: 황선우,이봄,"사회학, 사회문제",1,5684
9791190238977,AI 2024 :트랜드 & 활용백과 ,김덕진 지음,스마트북스,"사회학, 사회문제",1,5685
9788901203287,오늘 내가 사는 게 재미있는 이유 ,김혜남 지음,웅진씽크빅,한국문학,1,5686
